,pid,user,date
1058,72291743,adriaanm,2016-06-02T05:39:18Z
1059,72268223,adriaanm,2016-06-01T23:22:14Z
1060,72171880,romanowski,2016-06-01T12:29:57Z
1061,72145227,lrytz,2016-06-01T09:04:45Z
1062,71973028,lrytz,2016-05-31T08:01:21Z
1063,71946001,som-snytt,2016-05-31T00:31:57Z
1064,71859793,lrytz,2016-05-30T06:57:11Z
1065,71797017,dwijnand,2016-05-28T08:55:06Z
1066,71795907,sjrd,2016-05-28T07:52:02Z
1067,71777935,som-snytt,2016-05-27T21:57:49Z
1068,71699680,FelAl,2016-05-27T11:36:36Z
1069,71699673,FelAl,2016-05-27T11:36:32Z
1070,71671467,som-snytt,2016-05-27T07:32:59Z
1071,71660345,som-snytt,2016-05-27T04:56:53Z
1072,71462513,dwijnand,2016-05-25T21:01:58Z
1073,71446020,som-snytt,2016-05-25T19:07:25Z
1074,71414050,szeiger,2016-05-25T15:40:58Z
1075,71404245,lrytz,2016-05-25T14:43:55Z
1076,71363183,janekdb,2016-05-25T10:05:32Z
1077,71295149,liff,2016-05-24T21:22:32Z
1078,71286505,lrytz,2016-05-24T20:24:58Z
1079,71285002,janekdb,2016-05-24T20:14:15Z
1080,70994609,retronym,2016-05-23T01:08:03Z
1081,70981880,performantdata,2016-05-22T16:47:38Z
1082,70969154,som-snytt,2016-05-22T06:22:10Z
1083,70955564,chrisokasaki,2016-05-21T17:39:51Z
1084,70865762,lrytz,2016-05-20T14:41:54Z
1085,70757218,liff,2016-05-19T20:11:31Z
1086,70668656,lrytz,2016-05-19T10:15:04Z
1087,70638051,retronym,2016-05-19T05:22:46Z
1088,70528468,lrytz,2016-05-18T13:35:14Z
1089,70481725,som-snytt,2016-05-18T07:42:06Z
1090,70467429,retronym,2016-05-18T04:25:26Z
1091,70423257,janekdb,2016-05-17T20:20:19Z
1092,70312118,lrytz,2016-05-17T07:40:12Z
1093,70306136,lrytz,2016-05-17T06:34:50Z
1094,70302823,retronym,2016-05-17T05:47:20Z
1095,70297661,som-snytt,2016-05-17T04:15:19Z
1096,70295790,xuwei-k,2016-05-17T03:41:32Z
1097,70227140,martijnhoekstra,2016-05-16T17:03:30Z
1098,70203914,romanowski,2016-05-16T14:25:36Z
1099,70146203,intronic,2016-05-16T03:32:59Z
1100,70132991,viktorklang,2016-05-15T20:58:54Z
1101,70129918,lrytz,2016-05-15T19:08:14Z
1102,70091935,milessabin,2016-05-14T13:21:23Z
1103,69949616,som-snytt,2016-05-13T06:39:34Z
1104,69880466,som-snytt,2016-05-12T18:02:02Z
1105,69808516,DieBauer,2016-05-12T09:53:54Z
1106,69786155,retronym,2016-05-12T06:36:22Z
1107,69763209,retronym,2016-05-12T00:24:21Z
1108,69664486,retronym,2016-05-11T12:38:03Z
1109,69623268,retronym,2016-05-11T06:57:22Z
1110,69594914,retronym,2016-05-10T23:36:43Z
1111,69470752,petermz,2016-05-10T09:00:59Z
1112,69449900,retronym,2016-05-10T05:13:20Z
1113,69394628,som-snytt,2016-05-09T19:10:21Z
1114,69391853,zsxwing,2016-05-09T18:50:06Z
1115,69294019,jacobsallan,2016-05-09T04:19:48Z
1116,69134079,janekdb,2016-05-06T10:46:11Z
1117,69044764,som-snytt,2016-05-05T18:04:31Z
1118,68920549,som-snytt,2016-05-04T19:47:23Z
1119,68604193,FelAl,2016-05-02T19:02:13Z
1120,68563403,benhutchison,2016-05-02T13:58:47Z
1121,68495552,benhutchison,2016-05-01T13:05:23Z
1122,68495540,benhutchison,2016-05-01T13:04:41Z
1123,68334790,adriaanm,2016-04-29T07:44:54Z
1124,68249628,lrytz,2016-04-28T16:21:49Z
1125,68215343,SethTisue,2016-04-28T12:56:02Z
1126,68175817,retronym,2016-04-28T07:32:30Z
1127,68173676,backuitist,2016-04-28T07:10:05Z
1128,68136304,performantdata,2016-04-27T22:32:35Z
1129,68110297,soc,2016-04-27T19:26:41Z
1130,68005285,retronym,2016-04-27T06:54:54Z
1131,67993241,retronym,2016-04-27T03:55:31Z
1132,67990955,acdenhartog,2016-04-27T03:18:52Z
1133,67985979,retronym,2016-04-27T02:02:07Z
1134,67985462,retronym,2016-04-27T01:55:03Z
1135,67981870,retronym,2016-04-27T01:02:39Z
1136,67923977,szeiger,2016-04-26T17:15:56Z
1137,67833554,ruslansennov,2016-04-26T06:35:00Z
1138,67814756,adriaanm,2016-04-26T01:42:47Z
1139,67806135,gourlaysama,2016-04-25T23:40:42Z
1140,67805804,performantdata,2016-04-25T23:36:52Z
1141,67787534,liff,2016-04-25T21:00:49Z
1142,67706650,lrytz,2016-04-25T11:51:26Z
1143,67621644,performantdata,2016-04-23T23:11:20Z
1144,67617351,FelAl,2016-04-23T20:17:30Z
1145,67617020,FelAl,2016-04-23T20:04:29Z
1146,67594724,retronym,2016-04-23T03:22:45Z
1147,67505034,sjrd,2016-04-22T12:41:11Z
1148,67479900,lrytz,2016-04-22T09:02:05Z
1149,67476425,lrytz,2016-04-22T08:32:59Z
1150,67455626,adriaanm,2016-04-22T03:47:14Z
1151,67455491,adriaanm,2016-04-22T03:44:51Z
1152,67400961,lrytz,2016-04-21T18:32:23Z
1153,67386629,janekdb,2016-04-21T16:47:11Z
1154,67184526,sjrd,2016-04-20T13:16:22Z
1155,67179298,lrytz,2016-04-20T12:40:33Z
1156,67148649,milessabin,2016-04-20T08:44:59Z
1157,67076349,janekdb,2016-04-19T19:35:30Z
1158,67048765,milessabin,2016-04-19T16:25:25Z
1159,66890437,janekdb,2016-04-18T17:24:15Z
1160,66794406,liuyi61ly,2016-04-18T03:22:41Z
1161,66773705,ruippeixotog,2016-04-17T16:52:45Z
1162,66673715,milessabin,2016-04-15T17:02:16Z
1163,66668504,jxtps,2016-04-15T16:20:17Z
1164,66654108,lrytz,2016-04-15T14:44:39Z
1165,66426412,retronym,2016-04-14T04:05:26Z
1166,66340541,sjrd,2016-04-13T15:23:42Z
1167,66242173,som-snytt,2016-04-12T23:01:42Z
1168,66122909,lrytz,2016-04-12T09:04:28Z
1169,66089174,sh0hei,2016-04-12T01:41:59Z
1170,66050032,lrytz,2016-04-11T19:40:16Z
1171,66048429,jodersky,2016-04-11T19:27:59Z
1172,65825848,jung-kim,2016-04-08T18:15:33Z
1173,65789211,dragos,2016-04-08T13:53:15Z
1174,65739122,som-snytt,2016-04-08T05:40:56Z
1175,65659420,FelAl,2016-04-07T16:25:36Z
1176,65650389,easel,2016-04-07T15:30:57Z
1177,65602451,sh0hei,2016-04-07T09:52:55Z
1178,65420765,som-snytt,2016-04-06T07:24:14Z
1179,65365754,lrytz,2016-04-05T20:05:19Z
1180,65292295,som-snytt,2016-04-05T11:59:47Z
1181,65247595,xuwei-k,2016-04-05T03:49:39Z
1182,65187382,lrytz,2016-04-04T18:04:59Z
1183,65184660,adriaanm,2016-04-04T17:46:53Z
1184,65180707,adriaanm,2016-04-04T17:16:34Z
1185,65177890,soc,2016-04-04T16:57:09Z
1186,65154721,szeiger,2016-04-04T14:32:17Z
1187,65070584,felixmulder,2016-04-03T14:55:42Z
1188,65035807,soc,2016-04-02T11:41:39Z
1189,65035122,soc,2016-04-02T11:04:18Z
1190,65026464,performantdata,2016-04-02T03:13:30Z
1191,65017844,naferx,2016-04-01T23:22:41Z
1192,65003782,lrytz,2016-04-01T20:54:07Z
1193,64859447,janekdb,2016-03-31T21:10:49Z
1194,64817186,markus1189,2016-03-31T16:13:47Z
1195,64588104,felixmulder,2016-03-30T08:20:51Z
1196,64401487,retronym,2016-03-29T01:29:52Z
1197,64399622,performantdata,2016-03-29T01:02:27Z
1198,64363490,acjay,2016-03-28T19:33:25Z
1199,64272900,ktully,2016-03-27T19:10:03Z
1200,64231231,som-snytt,2016-03-26T06:58:30Z
1201,64156604,felixmulder,2016-03-25T12:05:56Z
1202,64098103,felixmulder,2016-03-24T21:00:02Z
1203,63950153,performantdata,2016-03-23T20:46:59Z
1204,63920815,DarkDimius,2016-03-23T17:25:42Z
1205,63867590,lrytz,2016-03-23T11:31:18Z
1206,63863716,lrytz,2016-03-23T10:57:58Z
1207,63790658,lrytz,2016-03-22T20:50:55Z
1208,63691376,viktorklang,2016-03-22T09:36:38Z
1209,63548413,lrytz,2016-03-21T11:13:30Z
1210,63542786,lrytz,2016-03-21T10:22:38Z
1211,63518530,som-snytt,2016-03-21T03:16:47Z
1212,63495613,kilotaras,2016-03-20T13:38:58Z
1213,63459731,kmizu,2016-03-19T05:27:35Z
1214,63382988,dhoepelman,2016-03-18T14:35:23Z
1215,63377051,janekdb,2016-03-18T13:53:53Z
1216,63247006,lrytz,2016-03-17T16:00:15Z
1217,63241621,kmizu,2016-03-17T15:29:55Z
1218,63140582,lrytz,2016-03-16T21:41:21Z
1219,63108715,soc,2016-03-16T17:57:50Z
1220,63011411,retronym,2016-03-16T04:02:12Z
1221,62975165,dongjoon-hyun,2016-03-15T20:53:53Z
1222,62966884,soc,2016-03-15T19:55:10Z
1223,62855691,paulp,2016-03-15T05:04:00Z
1224,62799097,adriaanm,2016-03-14T18:55:42Z
1225,62796115,felixmulder,2016-03-14T18:34:54Z
1226,62710307,felixmulder,2016-03-14T07:47:37Z
1227,62685354,janekdb,2016-03-13T22:11:22Z
1228,62633512,mnd5756242,2016-03-12T06:42:34Z
1229,62630196,adriaanm,2016-03-12T03:52:48Z
1230,62606366,janekdb,2016-03-11T21:38:30Z
1231,62540977,szeiger,2016-03-11T13:11:43Z
1232,62499643,retronym,2016-03-11T05:31:53Z
1233,62340470,retronym,2016-03-10T05:10:30Z
1234,62202704,SethTisue,2016-03-09T09:48:26Z
1235,62182141,mathhun,2016-03-09T05:36:59Z
1236,62182073,mathhun,2016-03-09T05:35:43Z
1237,62181834,mathhun,2016-03-09T05:31:49Z
1238,62179120,SethTisue,2016-03-09T04:41:44Z
1239,62178762,SethTisue,2016-03-09T04:34:41Z
1240,62177997,mathhun,2016-03-09T04:19:33Z
1241,62155803,dongjoon-hyun,2016-03-08T23:34:05Z
1242,62145830,jrudolph,2016-03-08T22:13:34Z
1243,62073454,szeiger,2016-03-08T13:52:15Z
1244,62047191,axos88,2016-03-08T09:50:23Z
1245,62026801,retronym,2016-03-08T05:33:09Z
1246,61992573,janekdb,2016-03-07T22:31:32Z
1247,61933546,lgieron,2016-03-07T15:36:09Z
1248,61898590,felixmulder,2016-03-07T10:31:43Z
1249,61857748,janekdb,2016-03-06T22:37:34Z
1250,61827672,janekdb,2016-03-05T23:17:00Z
1251,61826799,janekdb,2016-03-05T22:45:19Z
1252,61818754,lgieron,2016-03-05T17:52:42Z
1253,61792772,lgieron,2016-03-05T00:46:44Z
1254,61779030,janekdb,2016-03-04T22:09:49Z
1255,61729946,janekdb,2016-03-04T15:50:33Z
1256,61642404,janekdb,2016-03-03T23:17:10Z
1257,61583175,SethTisue,2016-03-03T16:14:55Z
1258,61547524,SethTisue,2016-03-03T11:46:32Z
1259,61319478,janekdb,2016-03-01T22:26:33Z
1260,61233235,felixmulder,2016-03-01T12:12:32Z
1261,61213624,retronym,2016-03-01T09:23:47Z
1262,61182224,retronym,2016-03-01T02:22:34Z
1263,60982551,stevorobs3,2016-02-28T07:44:02Z
1264,60945629,felixmulder,2016-02-27T10:30:15Z
1265,60945572,felixmulder,2016-02-27T10:27:25Z
1266,60753073,som-snytt,2016-02-25T21:48:27Z
1267,60743352,felixmulder,2016-02-25T20:40:19Z
1268,60666106,retronym,2016-02-25T11:46:40Z
1269,60367587,SethTisue,2016-02-23T16:29:56Z
1270,60330072,dk14,2016-02-23T12:09:51Z
1271,60279500,SethTisue,2016-02-23T02:50:33Z
1272,60269346,joeratt,2016-02-23T00:54:57Z
1273,60195697,felixmulder,2016-02-22T16:03:58Z
1274,60134309,som-snytt,2016-02-22T07:23:18Z
1275,60108517,retronym,2016-02-21T23:02:24Z
1276,60076733,som-snytt,2016-02-21T06:56:29Z
1277,60064148,janekdb,2016-02-20T23:06:27Z
1278,60062812,janekdb,2016-02-20T22:17:39Z
1279,60056500,janekdb,2016-02-20T18:47:45Z
1280,60039233,joeratt,2016-02-20T06:01:05Z
1281,59972520,felixmulder,2016-02-19T16:30:41Z
1282,59945063,janekdb,2016-02-19T12:49:30Z
1283,59885394,retronym,2016-02-19T00:10:57Z
1284,59871620,janekdb,2016-02-18T22:09:04Z
1285,59812851,felixmulder,2016-02-18T15:15:52Z
1286,59786910,felixmulder,2016-02-18T11:42:54Z
1287,59741682,retronym,2016-02-18T02:21:26Z
1288,59740526,retronym,2016-02-18T02:04:54Z
1289,59690883,szeiger,2016-02-17T18:55:44Z
1290,59657579,szeiger,2016-02-17T15:14:02Z
1291,59654390,felixmulder,2016-02-17T14:52:35Z
1292,59641745,felixmulder,2016-02-17T13:14:43Z
1293,59584101,adriaanm,2016-02-17T01:38:16Z
1294,59579387,retronym,2016-02-17T00:40:46Z
1295,59478064,lrytz,2016-02-16T11:34:43Z
1296,59383219,lrytz,2016-02-15T16:08:26Z
1297,59359075,lrytz,2016-02-15T12:44:58Z
1298,59291999,lrytz,2016-02-14T10:11:37Z
1299,59274408,lrytz,2016-02-13T18:40:16Z
1300,59206596,xuwei-k,2016-02-12T17:46:01Z
1301,59172061,lrytz,2016-02-12T13:19:35Z
1302,59168087,retronym,2016-02-12T12:37:31Z
1303,59164727,retronym,2016-02-12T12:01:29Z
1304,59031965,janekdb,2016-02-11T13:44:59Z
1305,58995682,rjolly,2016-02-11T06:29:04Z
1306,58948328,adriaanm,2016-02-10T20:26:27Z
1307,58842411,retronym,2016-02-10T03:01:00Z
1308,58841151,retronym,2016-02-10T02:38:56Z
1309,58807924,som-snytt,2016-02-09T21:00:10Z
1310,58739997,retronym,2016-02-09T12:19:35Z
1311,58698492,SethTisue,2016-02-09T02:39:15Z
1312,58648464,felixmulder,2016-02-08T18:34:00Z
1313,58546346,hamishdickson,2016-02-07T13:22:07Z
1314,58521627,retronym,2016-02-06T14:46:34Z
1315,58518409,felixmulder,2016-02-06T11:43:57Z
1316,58458325,szeiger,2016-02-05T17:24:07Z
1317,58454223,felixmulder,2016-02-05T16:52:12Z
1318,58451606,felixmulder,2016-02-05T16:33:15Z
1319,58371624,adriaanm,2016-02-05T00:24:45Z
1320,58286897,lrytz,2016-02-04T13:37:01Z
1321,58229824,adriaanm,2016-02-04T01:38:36Z
1322,58186748,SethTisue,2016-02-03T19:22:17Z
1323,58128507,retronym,2016-02-03T12:10:25Z
1324,58116987,lrytz,2016-02-03T10:23:06Z
1325,58034267,szeiger,2016-02-02T19:08:11Z
1326,57945136,retronym,2016-02-02T06:17:21Z
1327,57840713,szeiger,2016-02-01T13:42:47Z
1328,57826359,pfcoperez,2016-02-01T11:19:32Z
1329,57761023,som-snytt,2016-01-31T06:08:59Z
1330,57754965,Shadow53,2016-01-31T00:01:46Z
1331,57711521,SethTisue,2016-01-29T22:24:55Z
1332,57700342,SethTisue,2016-01-29T20:45:22Z
1333,57673023,szeiger,2016-01-29T16:56:01Z
1334,57656498,akauppi,2016-01-29T14:51:52Z
1335,57596428,retronym,2016-01-29T02:00:06Z
1336,57543657,szeiger,2016-01-28T18:24:25Z
1337,57539158,szeiger,2016-01-28T17:51:30Z
1338,57501045,lrytz,2016-01-28T13:23:14Z
1339,57496599,naferx,2016-01-28T12:41:36Z
1340,57421896,ShaneDelmore,2016-01-27T21:01:08Z
1341,57390176,lrytz,2016-01-27T17:04:23Z
1342,57377716,SethTisue,2016-01-27T15:45:03Z
1343,57370800,szeiger,2016-01-27T14:57:30Z
1344,57361095,lrytz,2016-01-27T13:43:47Z
1345,57319146,retronym,2016-01-27T06:31:31Z
1346,57072686,raboof,2016-01-25T13:45:22Z
1347,57066071,retronym,2016-01-25T12:41:31Z
1348,57062469,lrytz,2016-01-25T12:04:39Z
1349,57060396,petermz,2016-01-25T11:43:21Z
1350,56884990,felixmulder,2016-01-22T13:04:33Z
1351,56778615,szeiger,2016-01-21T17:04:19Z
1352,56754009,felixmulder,2016-01-21T14:12:40Z
1353,56474406,lrytz,2016-01-19T14:41:42Z
1354,56283325,grimreaper,2016-01-17T18:06:27Z
1355,56283237,grimreaper,2016-01-17T18:01:39Z
1356,56270862,grimreaper,2016-01-17T05:35:33Z
1357,56262194,raboof,2016-01-16T20:21:40Z
1358,56249887,soc,2016-01-16T09:28:08Z
1359,56237109,SethTisue,2016-01-16T00:03:32Z
1360,56113843,Ichoran,2016-01-15T00:11:20Z
1361,55949194,som-snytt,2016-01-13T20:13:16Z
1362,55823655,ruippeixotog,2016-01-12T22:00:03Z
1363,55576344,fommil,2016-01-10T22:34:33Z
1364,55563379,mpociecha,2016-01-10T11:48:39Z
1365,55403756,som-snytt,2016-01-07T23:06:43Z
1366,55371342,soc,2016-01-07T18:21:00Z
1367,55351225,linasm,2016-01-07T15:35:51Z
1368,55298715,retronym,2016-01-07T04:27:59Z
1369,55068294,linasm,2016-01-05T09:07:16Z
1370,55053595,mmynsted,2016-01-05T04:26:41Z
1371,54963133,soc,2016-01-04T10:54:08Z
1372,54927911,linasm,2016-01-03T16:40:08Z
1373,54924802,janekdb,2016-01-03T13:32:38Z
1374,54921881,linasm,2016-01-03T09:44:34Z
1375,54894512,kzys,2016-01-01T18:24:33Z
1376,54561400,felixmulder,2015-12-24T17:40:36Z
1377,54203906,janekdb,2015-12-20T17:36:41Z
1378,54157685,janekdb,2015-12-18T22:33:48Z
1379,54081481,lrytz,2015-12-18T09:33:48Z
1380,53881094,szeiger,2015-12-16T18:43:32Z
1381,53775429,janekdb,2015-12-15T22:59:24Z
1382,53478185,janekdb,2015-12-12T15:13:13Z
1383,53465350,szeiger,2015-12-12T02:01:34Z
1384,53363976,adriaanm,2015-12-11T08:05:36Z
1385,52943316,ShaneDelmore,2015-12-08T06:30:35Z
1386,52938144,ShaneDelmore,2015-12-08T04:48:00Z
1387,52911795,felixmulder,2015-12-07T22:37:12Z
1388,52787899,ruippeixotog,2015-12-06T19:26:18Z
1389,52022191,slothspot,2015-11-27T20:08:14Z
1390,52010136,szeiger,2015-11-27T16:23:03Z
1391,52009560,lrytz,2015-11-27T16:16:20Z
1392,52004851,szeiger,2015-11-27T15:21:48Z
1393,51962307,retronym,2015-11-27T05:58:18Z
1394,51952000,ruippeixotog,2015-11-27T00:40:49Z
1395,51948650,janekdb,2015-11-26T22:32:41Z
1396,51872117,retronym,2015-11-26T04:40:16Z
1397,51831706,soc,2015-11-25T18:41:04Z
1398,51824881,CaseyLeask,2015-11-25T17:36:33Z
1399,51823416,SethTisue,2015-11-25T17:23:23Z
1400,51633800,lrytz,2015-11-24T09:19:15Z
1401,51616257,retronym,2015-11-24T04:34:00Z
1402,51614018,retronym,2015-11-24T03:46:59Z
1403,51613919,retronym,2015-11-24T03:44:45Z
1404,51576578,janekdb,2015-11-23T20:36:54Z
1405,51553208,fthomas,2015-11-23T17:23:42Z
1406,51533344,lrytz,2015-11-23T15:00:38Z
1407,51474763,janekdb,2015-11-22T21:10:24Z
1408,51418065,janekdb,2015-11-20T22:41:02Z
1409,51375197,szeiger,2015-11-20T16:12:51Z
1410,51350438,triggerNZ,2015-11-20T12:23:44Z
1411,51306972,SethTisue,2015-11-20T01:31:24Z
1412,51281670,soc,2015-11-19T21:14:40Z
1413,51263565,soc,2015-11-19T18:46:47Z
1414,51074077,janekdb,2015-11-18T11:45:36Z
1415,51020829,janekdb,2015-11-17T23:25:35Z
1416,51011084,soc,2015-11-17T21:59:30Z
1417,50697948,adriaanm,2015-11-13T22:04:07Z
1418,50654672,lrytz,2015-11-13T15:40:35Z
1419,50552444,soc,2015-11-12T19:01:37Z
1420,50473054,retronym,2015-11-12T05:21:37Z
1421,50458558,SethTisue,2015-11-12T00:53:42Z
1422,50454830,adriaanm,2015-11-12T00:04:28Z
1423,50347204,retronym,2015-11-11T04:32:19Z
1424,50200305,SethTisue,2015-11-10T00:49:48Z
1425,50047050,SethTisue,2015-11-07T22:32:58Z
1426,49952345,lrytz,2015-11-06T13:18:57Z
1427,49929249,lrytz,2015-11-06T08:55:42Z
1428,49756604,jvican,2015-11-04T22:39:03Z
1429,49467281,DarkDimius,2015-11-02T18:29:22Z
1430,49397410,som-snytt,2015-11-02T05:57:45Z
1431,49397401,xuwei-k,2015-11-02T05:57:31Z
1432,49374407,odersky,2015-11-01T15:49:02Z
1433,49257736,martijnhoekstra,2015-10-30T11:22:09Z
1434,49200658,soc,2015-10-29T21:12:20Z
1435,49165841,etaty,2015-10-29T16:38:57Z
1436,49098666,retronym,2015-10-29T04:51:18Z
1437,49031217,soc,2015-10-28T16:30:59Z
1438,48967865,japgolly,2015-10-28T06:03:53Z
1439,48943649,soc,2015-10-27T22:49:18Z
1440,48886523,szeiger,2015-10-27T15:27:56Z
1441,48861928,soc,2015-10-27T12:07:40Z
1442,48828185,retronym,2015-10-27T04:41:01Z
1443,48824459,retronym,2015-10-27T03:17:06Z
1444,48749660,lrytz,2015-10-26T14:56:24Z
1445,48705521,som-snytt,2015-10-26T06:29:45Z
1446,48691844,som-snytt,2015-10-26T00:01:21Z
1447,48691138,som-snytt,2015-10-25T23:29:49Z
1448,48689675,soc,2015-10-25T22:25:24Z
1449,48689292,som-snytt,2015-10-25T22:07:56Z
1450,48576155,soc,2015-10-23T12:51:52Z
1451,48503855,rcmurphy,2015-10-22T19:49:45Z
1452,48499794,rcmurphy,2015-10-22T19:14:09Z
1453,48482210,lrytz,2015-10-22T16:41:52Z
1454,48382804,ruippeixotog,2015-10-21T20:24:33Z
1455,48346729,wpopielarski,2015-10-21T15:25:21Z
1456,48238769,retronym,2015-10-20T18:25:52Z
1457,48205989,lrytz,2015-10-20T14:12:00Z
1458,48162811,retronym,2015-10-20T06:53:33Z
1459,48036740,som-snytt,2015-10-19T06:59:40Z
1460,48015196,jvican,2015-10-18T19:12:29Z
1461,48010467,janekdb,2015-10-18T15:18:37Z
1462,47878885,SethTisue,2015-10-16T07:31:26Z
1463,47505690,lrytz,2015-10-13T08:48:16Z
1464,47370271,sjrd,2015-10-11T16:29:08Z
1465,47350258,rjolly,2015-10-10T17:45:43Z
1466,47339524,performantdata,2015-10-10T07:07:44Z
1467,47255181,lrytz,2015-10-09T10:16:09Z
1468,47255129,lrytz,2015-10-09T10:15:31Z
1469,47180662,SethTisue,2015-10-08T17:16:06Z
1470,47146588,densh,2015-10-08T12:33:57Z
1471,47091222,som-snytt,2015-10-07T22:33:16Z
1472,47065027,SethTisue,2015-10-07T18:38:13Z
1473,46974820,performantdata,2015-10-07T00:22:52Z
1474,46966588,SethTisue,2015-10-06T22:29:43Z
1475,46953954,janekdb,2015-10-06T20:33:52Z
1476,46912624,dk14,2015-10-06T14:48:25Z
1477,46892308,lrytz,2015-10-06T11:46:09Z
1478,46866243,performantdata,2015-10-06T06:24:03Z
1479,46803657,VladimirNik,2015-10-05T16:36:38Z
1480,46760168,lrytz,2015-10-05T09:37:15Z
1481,46738087,mprudhom,2015-10-05T01:12:16Z
1482,46690628,performantdata,2015-10-02T22:51:49Z
1483,46679815,pauldraper,2015-10-02T20:40:55Z
1484,46679354,pauldraper,2015-10-02T20:36:06Z
1485,46581710,eliudiaz,2015-10-01T21:52:24Z
1486,46468324,pauldraper,2015-09-30T23:05:34Z
1487,46404601,retronym,2015-09-30T13:56:20Z
1488,46399387,SethTisue,2015-09-30T13:12:42Z
1489,46397533,SethTisue,2015-09-30T12:54:59Z
1490,46366906,retronym,2015-09-30T06:52:44Z
1491,46343613,ry4nz,2015-09-29T23:04:48Z
1492,46284447,vjovanov,2015-09-29T14:29:41Z
1493,46115491,som-snytt,2015-09-28T02:17:18Z
1494,46026471,SethTisue,2015-09-25T15:43:44Z
1495,45976826,retronym,2015-09-25T04:43:32Z
1496,45918887,SethTisue,2015-09-24T16:27:36Z
1497,45914309,ilinum,2015-09-24T15:50:01Z
1498,45862863,retronym,2015-09-24T06:19:06Z
1499,45832450,janekdb,2015-09-23T21:14:09Z
1500,45781543,lrytz,2015-09-23T13:55:30Z
1501,45777097,lrytz,2015-09-23T13:14:15Z
1502,45745480,retronym,2015-09-23T05:46:46Z
1503,45672027,lrytz,2015-09-22T14:44:42Z
1504,45596594,janekdb,2015-09-21T20:36:50Z
1505,45577809,SethTisue,2015-09-21T17:44:12Z
1506,45530375,lrytz,2015-09-21T09:54:09Z
1507,45517307,lrytz,2015-09-21T06:27:46Z
1508,45469887,retronym,2015-09-19T04:38:37Z
1509,45468667,SethTisue,2015-09-19T03:05:46Z
1510,45465840,SethTisue,2015-09-19T00:41:45Z
1511,45462399,liskin,2015-09-18T23:17:24Z
1512,45416112,alexeyr,2015-09-18T15:00:38Z
1513,45402698,SethTisue,2015-09-18T12:52:26Z
1514,45360351,SethTisue,2015-09-18T01:21:04Z
1515,45353527,retronym,2015-09-17T23:14:56Z
1516,45251153,VladUreche,2015-09-17T04:33:37Z
1517,45238606,soc,2015-09-17T00:01:22Z
1518,45188948,sschaef,2015-09-16T15:47:58Z
1519,45183627,sschaef,2015-09-16T15:07:45Z
1520,45114450,SethTisue,2015-09-15T23:17:40Z
1521,44969488,SethTisue,2015-09-14T19:21:18Z
1522,44828993,janekdb,2015-09-11T21:04:53Z
1523,44775468,rjolly,2015-09-11T12:13:46Z
1524,44635585,gbasler,2015-09-10T07:25:54Z
1525,44635374,soc,2015-09-10T07:22:47Z
1526,44592062,janekdb,2015-09-09T19:48:35Z
1527,44583669,soc,2015-09-09T18:26:19Z
1528,44560306,gourlaysama,2015-09-09T14:57:45Z
1529,44548207,soc,2015-09-09T13:18:33Z
1530,44529447,soc,2015-09-09T09:45:30Z
1531,44499191,SethTisue,2015-09-09T00:36:53Z
1532,44459754,SethTisue,2015-09-08T17:26:53Z
1533,44396727,soc,2015-09-08T06:29:29Z
1534,44292506,som-snytt,2015-09-06T00:07:17Z
1535,44283584,retronym,2015-09-05T14:11:40Z
1536,44260410,janekdb,2015-09-04T20:53:34Z
1537,44050099,SethTisue,2015-09-02T22:23:47Z
1538,44039749,janekdb,2015-09-02T20:42:02Z
1539,43978727,retronym,2015-09-02T11:02:07Z
1540,43943001,retronym,2015-09-02T00:36:14Z
1541,43936317,adriaanm,2015-09-01T22:52:02Z
1542,43924416,janekdb,2015-09-01T20:45:46Z
1543,43758136,retronym,2015-08-31T12:14:03Z
1544,43728297,retronym,2015-08-31T03:01:09Z
1545,43724574,Ichoran,2015-08-31T00:54:41Z
1546,43724048,Ichoran,2015-08-31T00:30:44Z
1547,43722145,Ichoran,2015-08-30T22:41:45Z
1548,43703894,Ichoran,2015-08-29T23:11:33Z
1549,43701214,Ichoran,2015-08-29T20:16:54Z
1550,43700959,Ichoran,2015-08-29T20:01:18Z
1551,43655540,SethTisue,2015-08-28T18:09:10Z
1552,43587828,SethTisue,2015-08-28T02:28:32Z
1553,43519999,lrytz,2015-08-27T13:57:31Z
1554,43469648,retronym,2015-08-27T01:04:32Z
1555,43242861,adriaanm,2015-08-25T02:12:12Z
1556,43215316,adriaanm,2015-08-24T20:03:07Z
1557,43199967,fthomas,2015-08-24T17:30:31Z
1558,43121025,VladUreche,2015-08-23T13:08:13Z
1559,43119082,mpociecha,2015-08-23T10:33:15Z
1560,43113933,VladUreche,2015-08-23T02:00:28Z
1561,43112462,Ichoran,2015-08-22T23:43:35Z
1562,43060643,janekdb,2015-08-21T17:22:12Z
1563,42990035,janekdb,2015-08-20T23:27:33Z
1564,42974079,SethTisue,2015-08-20T20:25:35Z
1565,42912757,alexeyr,2015-08-20T10:13:06Z
1566,42850934,som-snytt,2015-08-19T18:58:12Z
1567,42802592,martijnhoekstra,2015-08-19T11:15:58Z
1568,42787428,janekdb,2015-08-19T08:15:13Z
1569,42786255,janekdb,2015-08-19T07:57:42Z
1570,42760527,janekdb,2015-08-18T23:17:01Z
1571,42737302,adriaanm,2015-08-18T19:17:26Z
